Date,Strategy_Return,Benchmark_Return,Cumulative_Strategy,Cumulative_Benchmark,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,AON,APA,APO,AAPL,AMAT,APP,APTV,ACGL,ADM,ARES,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BRK.B,BBY,TECH,BIIB,BLK,BX,XYZ,BK,BA,BKNG,BSX,BMY,AVGO,BR,BRO,BF.B,BLDR,BG,BXP,CHRW,CDNS,CPT,CPB,COF,CAH,CCL,CARR,CVNA,CAT,CBOE,CBRE,CDW,COR,CNC,CNP,CF,CRL,SCHW,CHTR
2024-01-03 00:00:00,0.0081754128582007,-0.00816684648703991,1,1,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-04 00:00:00,-0.00149371204713844,-0.00322099229109707,0.998506287952861,0.996779007708903,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-05 00:00:00,-0.00208039744845326,0.00136965610094197,0.99642899801914,0.998144252158102,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-08 00:00:00,0.0010693810117157,0.0142759062195348,0.997494560269144,1.01239366589548,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-09 00:00:00,0.00363976989166483,-0.00151694934909996,1.00112521093671,1.01085791598297,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-10 00:00:00,0.00202443209492686,0.00565539687557259,1.00315192094477,1.01657471868266,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,0,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-11 00:00:00,0.00539614781131375,-0.000440640246670676,1.00856507698739,1.01612677494786,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,0,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-12 00:00:00,0.00280161426225309,0.000692664894750727,1.01139068729149,1.01683061029349,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,0,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-16 00:00:00,0.00419832989143947,-0.00367112170976591,1.01563683904587,1.01309770136488,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,0,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
2024-01-17 00:00:00,0.00564860163446521,-0.00555874320951655,1.02137376695493,1.00746615139685,-0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,0,0,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,0,0,0,0,0,-0.0166666666666667,-0.0166666666666667,0,0,-0.0166666666666667,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0,-0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667,0.0166666666666667,0.0166666666666667,-0.0166666666666667,0.0166666666666667,0,0,0.0166666666666667,-0.0166666666666667,0,-0.0166666666666667
